COD,PRODUS,COMANDA F,TR CI,Cinema,VZ CI,TR CR,Crisan,VZ CR,DEPOZIT,EXP,TR GA,Gara,VZ GA,TR PR,Progresu,VZ PR,TR ST,Steaua,VZ ST,TR ZA,Zahana,VZ ZA,TOTAL,VZ 1,VZ 6
025574,ANGELLI CHERRY 500ML LICHIOR SGR+ 0.50 RON GARANTIE STICLA,,,1,0,,3,2,0,,,3,0,,0,0,,0,0,,0,0,7,2,
025575,ANGELLI ELEGANGE MUS 750ML SGR + 0.5 RON GARANTIE STICLA,,,2,0,,0,0,1,,,2,0,,0,0,,0,0,,2,0,7,0,
025576,ZAREA 0.75ML DIAMOND DS SGR+ 0.50 RON GARANTIE STICLA,,,2,0,,0,0,1,,,1,0,,0,0,,2,0,,1,0,7,0,
025577,ZAREA 750ML ROYAL GOLD ALB 23K SGR+ 0.50 RON GARANTIE STICLA,,,0,0,,1,0,0,,,1,0,,0,0,,1,0,,0,0,3,0,
025589,ZIZIN BLUE APA DE IZVOR  2L PLATA SGR+0.50 RON GARANTIE PET,,,15,6,,23,2,222,,,12,0,,0,0,,6,4,,13,0,291,12,
025591,BERE LOWENBRAU 0.75ML+0.50 RON GARANTIE PET,,,0,0,,0,0,-1,,,0,0,,0,0,,0,0,,2,0,1,0,
025593,HELL ENERGY DRINK 500ML BLACK CHERRY SGR+0.50 RON GARANTIE DOZA,,,12,0,,0,1,0,,,0,0,,0,0,,11,0,,6,1,29,2,
025594,HELL ENERGY DRINK 500ML CLASSIC SGR+0.50 RON GARANTIE DOZA,,,7,4,,0,0,0,,,0,0,,0,0,,12,0,,0,2,19,6,
025595,HELL ENERGY DRINK 500MLGREEN APPLE SGR+0.50 RON GARANTIE DOZA,,,8,0,,0,3,0,,,0,0,,0,0,,12,0,,0,0,20,3,
025628,SPRITE 2L LAMAIE VERDE  SGR+0.50 RON GARANTIE PET,,,3,1,,16,1,0,,,11,0,,3,1,,5,1,,2,4,40,8,
025629,SPRITE 2.5L LAMAIE VERDE SGR+0.50 RON GARANTIE PET,,,6,0,,15,0,0,,,3,3,,3,3,,2,2,,6,2,35,10,
025651,JACK DANIELS 700ML CASETA + PAHARE SGR+ 0.50 RON GARANTIE STICLA,,,0,0,,2,0,0,,,0,0,,0,0,,0,0,,0,0,2,0,
025652,FUZE TEA 0.33L DOZA PIERSICI&HIBISCUS SGR+0.50 RON GARANTIE DOZA,,,2,4,,0,0,1,,,0,0,,0,0,,2,1,,0,0,5,5,
025653,FUZE TEA 0.33L DOZA LAMAIE&CITRONELA SGR+0.50 RON GARANTIE DOZA,,,2,0,,0,0,0,,,0,0,,0,0,,6,0,,6,0,14,0,
025654,COCA COLA 1L SGR+0.50 RON GARANTIE PET,,,13,0,,8,1,168,,,12,6,,2,5,,7,0,,6,1,216,13,
025655,COCA COLA 1L ZERO SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
025656,FANTA MADNESS 1L SGR+0.50 RON GARANTIE PET,,,6,0,,5,0,0,,,0,0,,0,0,,0,0,,0,0,11,0,
025657,SPRITE 1L  SGR+0.50 RON GARANTIE PET,,,6,0,,2,2,0,,,0,0,,0,0,,5,0,,6,0,19,2,
025658,FANTA PORTOCALE 1L SGR+0.50 RON GARANTIE PET,,,6,0,,2,0,0,,,0,1,,0,0,,0,0,,0,0,8,1,
025659,COCA COLA 1.5L SGR+0.50 RON GARANTIE PET,,,4,5,,12,5,114,,,17,11,,6,0,,9,5,,13,1,175,27,
025660,FANTA 2L MANGO ZERO SGR+0.50 RON GARANTIE PET,,,0,0,,2,1,0,,,1,2,,0,0,,0,1,,4,0,7,4,
025661,CRICOVA SPUMANT 750MLCRISECCO ALB BRUT SGR+ 0.50 RON GARANTIE STICLA,,,2,0,,2,0,0,,,2,0,,0,0,,0,0,,0,0,6,0,
025662,CRICOVA SPUMANT 750ML ROSE DS SGR+ 0.50 RON GARANTIE STICLA,,,2,0,,0,2,0,,,2,0,,0,0,,0,0,,0,0,4,2,
025663,CRICOVA VIN  CHARDONNAY  750ML  DS ALB SGR+ 0.50 RON GARANTIE STICLA,,,2,0,,1,0,0,,,1,0,,0,0,,0,0,,0,0,4,0,
025671,SAMBUREL DE OLT 0.75L CHARDONNAY DS SGR+0.50 RON GARANTIE STICLA,,,1,0,,2,0,0,,,2,0,,0,0,,0,0,,0,0,5,0,
025678,SHERIDAN S LICHIOR 500ML SGR +0.50 RON GARANTIE STICLA,,,1,0,,1,0,0,,,0,0,,0,0,,1,0,,0,0,3,0,
025679,CASETA APEROL 0.70L SGR +0.50 RON + CINZANO 0.75L SGR +0.50 RON GARANTIE STICLA,,,1,0,,1,0,0,,,0,0,,0,0,,1,0,,0,0,3,0,
025716,BERE ALBACHER  WINTER 0.66L ST SGR+ 0.50RON GARANTIE STICLA,,,11,2,,2,11,0,,,8,3,,0,0,,0,0,,0,0,21,16,
025717,TYMBARK 1L SUIN SET MERE LAMAIE ANANAS CAPSUNI,,,1,1,,3,0,0,,,2,0,,0,0,,0,1,,0,2,6,4,
025718,ANGELLI 750ML GRAND DOLCE  DULCESGR + 0.5 RON GARANTIE STICLA,,,2,0,,1,1,0,,,0,2,,0,0,,3,0,,1,1,7,4,
025720,ALEXANDRION 5* 700ML SGR + 0.5 RON GARANTIE STICLA,,,0,1,,3,0,0,,,3,0,,0,0,,2,0,,2,0,10,1,
025721,CASETA ANGELLI CHERRY 1L +2 PAHARE SGR +0.50 RON GARANTIE STICLA,,,1,0,,2,0,0,,,0,1,,0,0,,0,0,,1,0,4,1,
025722,ANGELLI CHERRY 750ML LICHIOR SGR+ 0.50 RON GARANTIE STICLA,,,3,0,,2,1,0,,,2,1,,0,0,,1,0,,2,0,10,2,
025732,PEPSI COLA 330ML TWIST LEMON ZERO DOZA SGR+0.5 RON GARANTIE DOZA,,,3,7,,18,4,36,,,11,1,,0,0,,6,0,,4,0,78,12,
025733,PEPSI COLA 1.25L TWIST ZERO SGR+0.50 RON GARANTIE PET,,,6,4,,5,1,12,,,8,2,,5,1,,5,1,,4,0,45,9,
025734,PEPSI COLA 2L TWIST ZERO SGR+0.50 RON GARANTIE PET,,,6,0,,0,9,18,,,5,5,,0,0,,4,1,,5,1,38,16,
025757,APA F3  NECARBOGAZOASA  0.5L,,,0,0,,0,0,120,,,0,0,,0,0,,0,0,,0,0,120,0,
025758,ROBBY BUBLE 750ML STRAWBERRY +6 PAHARE SGR+0.50 RON GARANTIE STICLA,,,2,0,,3,0,0,,,3,0,,0,0,,0,0,,0,2,8,2,
025759,ZAREA EMOTIONS DS +2 PAHARE SGR+ 0.50 RON GARANTIE STICLA,,,0,0,,1,0,0,,,1,0,,0,0,,0,0,,0,0,2,0,
025773,RECAS SCHWABEN WEIN 750ML MERLOT DS SGR +0.50 RON GARANTIE STICLA,,,0,0,,6,0,0,,,0,0,,0,0,,0,0,,0,0,6,0,
025774,BABANU 2L ROSU DD SGR +0.50 RON GARANTIE PET,,,6,0,,6,0,36,,,6,0,,0,0,,0,0,,6,0,60,0,
10008,BORSEC APA 1.5L MINERALA,,,0,0,,-4,0,0,,,0,0,,0,0,,0,0,,0,0,-4,0,
10010,COCA COLA 2.5L,,,0,0,,0,0,1,,,1,0,,0,0,,0,0,,0,0,2,0,
10011,COCA COLA 2L,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
10013,COCA COLA 2.5L ZERO,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
10050,VITAMIN AQUA B12 0.6L MAR&ZMEURA,,,0,0,,1,0,0,,,-1,0,,0,0,,0,0,,0,0,0,0,
10130,AQUATIQUE APA 5L PLATA,,,4,7,,11,3,25,,,4,12,,5,9,,5,1,,7,2,61,34,
10142,TYMBARK COOL 2L VISINE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
10146,CIAO 2L PORTOCALE,,,2,0,,1,0,0,,,0,0,,0,0,,1,0,,0,0,4,0,
10147,CIAO 2L PIERSICA,,,1,1,,0,0,0,,,0,0,,0,0,,1,0,,1,0,3,1,
10148,CIAO 2L MAR-ARONIE-VISINE,,,1,1,,5,1,0,,,4,0,,0,0,,2,1,,1,0,13,3,
10150,CIAO 2L MULTIVITAMINE,,,1,0,,0,1,0,,,0,1,,0,0,,3,0,,0,0,4,2,
10153,FIGO SUC PORTOCALA-MANDARINA 0.3L,,,0,0,,0,0,0,,,-1,0,,0,0,,-4,0,,0,0,-5,0,
10154,TEDI SUC 0.2L MORCOV-MAR-PIERSICA,,,21,4,,38,7,-12,,,29,2,,27,0,,24,3,,22,2,149,18,
10164,BERE TIMISOREANA PET 2.5L,,,0,0,,-2,0,2,,,0,0,,0,0,,0,0,,0,0,0,0,
10165,BERE HEINEKEN 330ML FARA ALCOOL STICLA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
10166,VODCA V33 500ML,,,0,0,,-1,0,0,,,1,0,,0,0,,0,0,,0,0,0,0,
10167,ALEXANDRION 5* 200ML,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
10195,TYMBARK 250ML MERE VISINE,,,-1,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
10580,BERE TIMISOREANA DOZA 500ML,,,0,0,,-1,0,0,,,0,0,,0,0,,-2,0,,0,0,-3,0,
10586,AQUA VIA APA DE IZVOR ALCALINA 5L,,,0,0,,5,1,94,,,1,6,,2,0,,10,0,,9,1,121,8,
10591,AQUA VIA APA DE IZVOR ALCALINA 0.500ML,,,0,0,,0,0,0,,,1,0,,0,0,,1,0,,0,0,2,0,
10614,NESTEA 1.5L LEMON,,,0,0,,-1,0,0,,,-1,0,,-2,0,,0,0,,0,0,-4,0,
10615,NESTEA 1.5L PIERSICI,,,0,0,,0,0,0,,,0,0,,-1,0,,0,0,,0,0,-1,0,
13592,BERE NEUMARKT 0.5L,,,0,0,,-12,0,-5,,,0,0,,0,0,,0,0,,0,0,-17,0,
13593,BERE GOLDEN BRAU DOZA 0.5L,,,-2,0,,0,0,-1,,,-2,0,,0,0,,0,0,,0,0,-5,0,
13594,BERE SKOL 0.5L PET SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,38,,,0,0,,0,0,,0,0,,0,0,38,0,
13600,BERE HEINEKEN 0.5 DOZA,,,0,0,,0,0,-16,,,0,0,,0,0,,0,0,,0,0,-16,0,
13604,ANGELLI 750ML CUVEE IMPERIAL,,,1,0,,0,0,0,,,0,0,,0,0,,0,0,,1,0,2,0,
13605,ANGELLI 750ML BLANC DE BLANCS,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
13606,ANGELLI BAMBINO 750ML RASPBERRY,,,0,0,,0,0,0,,,2,0,,0,0,,0,0,,0,0,2,0,
13607,ANGELLI BAMBINO 750ML PEACH,,,0,0,,0,0,-3,,,3,0,,0,0,,2,0,,0,0,2,0,
13609,ANGELLI 750ML PESCA,,,0,0,,0,0,3,,,0,0,,0,0,,0,0,,0,0,3,0,
13614,BABANU 2L ROSU DS,,,8,0,,11,0,66,,,6,0,,0,0,,8,0,,10,0,109,0,
13615,BECIUL DOMNESC 750ML ROSE DEMISEC,,,0,0,,0,0,-33,,,2,0,,0,0,,0,0,,3,0,-28,0,
13616,BECIUL DOMNESC 750ML RIESLING DEMISEC,,,0,0,,-1,0,-2,,,1,0,,0,0,,0,0,,1,0,-1,0,
13617,BECIUL DOMNESC 750ML CABERNET SAUVIGNON SEC,,,1,0,,2,0,0,,,0,0,,0,0,,0,0,,0,0,3,0,
13618,BECIUL DOMNESC 750ML FETEASCA NEAGRA DD,,,0,0,,0,0,-8,,,-3,0,,0,0,,0,0,,0,0,-11,0,
13619,BECIUL DOMNESC 750ML MERLOT,,,0,0,,0,0,-3,,,3,0,,0,0,,0,0,,3,0,3,0,
13620,CAVA D ORO 200ML,,,0,0,,0,0,6,,,0,0,,0,0,,0,0,,0,0,6,0,
13623,JIDVEI FETEASCA REGALA&VINUL UNIRII 750ML DS,,,0,0,,-6,0,0,,,1,0,,0,0,,0,0,,2,1,-3,1,
13624,JIDVEI RIESLING 750ML SEC,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
13627,CRAITA 750ML VIN ROSU DS,,,0,0,,3,0,0,,,4,0,,0,0,,0,0,,0,0,7,0,
13628,LACRIMA LUI OVIDIU/DE AUR 5ANI 750ML ROSU,,,0,0,,7,0,0,,,0,0,,0,0,,2,0,,0,0,9,0,
13629,LACRIMA LUI OVIDIU/DE AUR 5ANI 750ML ALB,,,0,0,,0,0,0,,,0,0,,0,0,,1,0,,0,0,1,0,
13644,SANGE DE TAUR 750ML ROSU DULCE,,,0,0,,0,0,-10,,,0,0,,0,0,,3,0,,0,0,-7,0,
13656,COTNARI 750ML FRANCUSA ALB SEC,,,0,0,,3,0,0,,,0,0,,0,0,,0,0,,0,0,3,0,
13657,COTNARI 750ML GRASA DE COTNARI ALB DD,,,0,0,,-2,0,1,,,0,0,,0,0,,0,0,,-1,0,-2,0,
13659,VIN CASTEL HUNIADE 750ML FETEASCA NEAGRA SEC,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
13665,COTNARI FETEASCA ALBA ALB DS 750ML,,,2,0,,1,0,0,,,4,0,,0,0,,0,0,,0,0,7,0,
13679,ALEXANDRION 5* 500ML,,,-1,0,,1,0,0,,,1,0,,0,0,,1,0,,2,0,4,0,
13686,BERE TUBORG 0.5L DOZA,,,0,0,,-6,0,9,,,6,0,,-2,0,,0,0,,0,0,7,0,
13692,BERE SKOL 0.5L DOZA,,,0,0,,0,0,-129,,,0,0,,0,0,,0,0,,2,0,-127,0,
13693,BERE TUBORG 0.75L STICLA,,,-1,0,,-1,0,11,,,-8,0,,0,0,,2,0,,3,0,6,0,
13694,BERE SKOL 2.25L SGR+0.50 RON GARANTIE PET,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
13742,SCANDIC VODKA BLUE LABEL 500ML 37.5% PET,,,2,0,,3,0,0,,,3,0,,0,0,,3,0,,1,0,12,0,
13745,SCANDIC POLAR 500ML 30%,,,0,0,,4,0,0,,,0,0,,0,0,,0,0,,0,0,4,0,
13746,SCANDIC PENGUIN 500ML 25%VOL,,,0,0,,2,0,0,,,1,0,,0,0,,0,0,,0,0,3,0,
13753,BERE CIUCAS 0.5L DOZA,,,0,0,,0,0,0,,,0,0,,1,0,,0,0,,0,0,1,0,
13759,MUSCATEL ROSU DD 2L,,,0,0,,10,0,0,,,2,0,,0,1,,2,0,,2,0,16,1,
13760,MUSCATEL ALB DD 2L,,,1,0,,-2,0,0,,,3,0,,0,0,,1,0,,0,0,3,0,
13761,BABANU 2L ROSU DD,,,11,0,,6,0,0,,,14,0,,1,0,,19,0,,10,0,61,0,
13776,BRAN PALINCA DE PRUNE 700ML CASETA,,,1,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
13794,BERE BERGENBIER 0.5L DOZA,,,0,0,,0,0,3,,,-30,0,,0,0,,8,0,,0,0,-19,0,
13795,BERE NOROC 3L,,,0,0,,0,0,-3,,,0,0,,0,0,,0,0,,0,0,-3,0,
13799,BERE BECK S 0.5L DOZA,,,0,0,,0,0,-48,,,0,0,,0,0,,0,0,,0,0,-48,0,
14629,RIENI TARIE DE BIHOR 1L PRUNE,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
14630,BECIUL DOMNESC 750ML PINOT NOIR DEMISEC,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,3,0,3,0,
14631,UNIREA COGNAC 500ML,,,0,0,,2,0,-1,,,0,0,,0,0,,0,0,,0,0,1,0,
14634,ALEXANDRION 5* 100ML,,,0,0,,0,0,0,,,2,0,,2,0,,-2,0,,0,0,2,0,
14635,BERE SKOL 1L,,,0,0,,0,0,-14,,,0,0,,-1,0,,-1,0,,0,0,-16,0,
14637,BERE BERGENBIER 0.5L DOZA FARA ALCOOL,,,0,0,,0,0,5,,,0,0,,0,0,,0,0,,0,0,5,0,
15192,AQUA VIA APA DE IZVOR ALCALINA 2L,,,0,0,,0,0,-6,,,-1,0,,0,0,,0,0,,1,0,-6,0,
15244,ZAREA SPUMANT 750ML VROYAL GOLD ALB 23K,,,1,3,,2,0,0,,,0,0,,0,0,,2,1,,1,1,6,5,
15490,VITAMIN AQUA CA 0.6L LAMAIE&LICI,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
15491,TEDI SUC 0.3L MORCOV-MAR-PIERSICA,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
15495,TEDI PLAY 0.4L MORCOV-LAMAIE VERDE-MERE-ZMEURA,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
15498,TYMBARK 1L MERE SI VISINE,,,0,1,,2,2,0,,,0,0,,0,0,,0,0,,0,1,2,4,
15501,TYMBARK 1L NECTAR PORTOCALE,,,0,0,,3,1,-1,,,1,0,,0,0,,1,0,,2,0,6,1,
15502,TYMBARK 1L NECTAR PERE,,,0,0,,1,1,0,,,1,0,,0,0,,0,0,,2,0,4,1,
15514,TIGER ENERGY DRINK 250ML,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,-2,0,-3,0,
15522,PRIGAT 500ML PIERSICI,,,0,0,,-2,0,0,,,0,0,,0,0,,0,0,,0,0,-2,0,
15524,LIPTON ICE TEA 500ML LAMAIE,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
15527,PERLA HARGHITEI APA 0.5L PLATA,,,0,0,,1,0,0,,,1,0,,0,0,,0,0,,6,0,8,0,
15535,BORSEC APA 0.5L MINERALA,,,0,0,,-3,0,0,,,0,0,,0,0,,-3,0,,0,0,-6,0,
15536,BORSEC APA 0.5L PLATA,,,0,0,,0,0,0,,,0,0,,-1,0,,0,0,,0,0,-1,0,
15537,RED BULL ENERGY DRINK 250ML,,,0,0,,3,0,0,,,1,0,,0,0,,0,0,,0,0,4,0,
15544,VITAMIN AQUA MG 0.6L PERE&AFINE,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
15562,CIAO 2L MAR VERDE,,,1,2,,3,0,0,,,1,1,,0,0,,0,0,,1,0,6,3,
15572,FANTA 2L PORTOCALE,,,0,0,,2,0,0,,,3,0,,0,0,,0,0,,0,0,5,0,
15574,FANTA 2.5L PORTOCALE,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
15577,FANTA 2.5L MADNESS CU GUST DE STRUGURI,,,0,0,,-6,0,1,,,-1,0,,0,0,,0,0,,0,0,-6,0,
15588,COCA COLA 330ML DOZA,,,0,0,,-3,0,-231,,,-1,1,,2,0,,0,0,,0,0,-233,1,
15589,FANTA 330ML PORTOCALE,,,-1,0,,0,0,-1,,,-1,0,,0,0,,0,0,,-1,0,-4,0,
15590,FANTA 330ML MADNESS,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
15592,COCA COLA 500ML,,,0,0,,-1,0,3,,,10,0,,0,0,,0,0,,0,0,12,0,
15593,FANTA 500ML PORTOCALE,,,0,0,,0,0,-6,,,0,0,,0,0,,0,0,,-1,0,-7,0,
15595,DORNA APA 500ML PLATA,,,0,0,,0,0,-12,,,6,0,,0,0,,0,0,,-1,0,-7,0,
15598,DORNA IZVORUL ALB APA 2L PLATA,,,0,0,,-1,0,6,,,-1,0,,0,0,,0,0,,-1,0,3,0,
15599,SCHWEPPES 1.5L MANDARIN,,,0,0,,-3,0,0,,,0,0,,0,0,,-1,0,,0,0,-4,0,
15600,SCHWEPPES 1.5L BITTER LEMON,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
15603,SPRITE 2.5L,,,0,0,,-2,0,0,,,0,0,,0,0,,0,0,,0,0,-2,0,
15612,FRUTTI FRESH 500ML PERE,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
15615,RIENERGY ENERGY DRINK 250ML,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-2,0,-2,0,
15620,IZVORUL MINUNILOR APA 2L PLATA,,,0,0,,0,0,-2,,,0,0,,-1,0,,0,0,,0,0,-3,0,
15626,FRUTTI FRESH 2.5L PINK GRAPEFRUIT,,,-1,0,,0,0,-1,,,0,0,,0,0,,0,0,,0,0,-2,0,
15670,AQUATIQUE APA 2L PLATA,,,0,0,,-3,0,0,,,0,0,,0,0,,0,0,,0,0,-3,0,
15671,PERLA HARGHITEI APA 2L PLATA,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
15674,IZVORUL MINUNILOR APA 5L PLATA,,,4,0,,12,0,26,,,2,3,,3,0,,4,0,,1,2,52,5,
15675,IZVORUL ASCUNS APA 2.5 MINERALA,,,0,0,,9,0,0,,,0,0,,0,0,,1,0,,-1,0,9,0,
15684,BUCOVINA APA 5L PLATA,,,6,14,,26,10,5,,,7,18,,4,9,,2,7,,3,3,53,61,
15699,VITAMIN AQUA C 0.6L ANANAS&FRUCTUL PASIUNII,,,0,0,,1,0,0,,,1,0,,0,0,,0,0,,0,0,2,0,
16181,ALCOOL SANITAR MONA 500ML,,,2,2,,5,0,30,,,6,0,,5,0,,7,0,,5,0,60,2,
16182,ALCOOL SANITAR MONA 200ML,,,9,0,,6,0,8,,,6,0,,4,2,,6,1,,3,1,42,4,
16313,RED BULL SUGARFREE 250ML,,,0,0,,0,0,-1,,,0,0,,0,0,,0,0,,0,0,-1,0,
16325,TYMBARK 1L NECTAR  PIERSICI,,,0,0,,1,0,0,,,1,1,,0,0,,0,0,,2,0,4,1,
16326,TYMBARK 200ML PIERSICI SCOOBY-DOO,,,20,0,,12,0,27,,,21,2,,0,0,,6,1,,20,1,106,4,
16333,TEDI PLAY 0.4L MORCOV-LAMAIE VERDE-MERE-CIRESE,,,0,0,,0,0,0,,,-2,0,,0,0,,0,0,,0,0,-2,0,
16338,TEDI SUC 0.9L MORCOV-MAR-PIERSICA CU MIERE,,,0,0,,0,0,1,,,0,0,,0,0,,0,0,,0,0,1,0,
16340,TEDI SUC 0.9L MORCOV-MAR-PORTOCALA,,,0,0,,-3,0,-1,,,0,0,,0,0,,0,0,,0,0,-4,0,
16346,TEDI SUC 0.2L MORCOV-MAR-ZMEURA,,,33,5,,21,7,57,,,3,15,,16,4,,9,2,,13,3,152,36,
16347,TEDI SUC 0.2L MORCOV-MAR-PORTOCALA,,,17,5,,32,8,57,,,37,0,,3,4,,31,0,,14,0,191,17,
16348,TEDI SUC 0.2L MORCOV-MULTIVITAMINA,,,3,2,,9,0,27,,,31,3,,3,0,,14,3,,9,0,96,8,
16351,TEDI WATER 0.5L LAMAIE & MERE,,,0,0,,-1,0,-36,,,0,0,,0,0,,0,0,,0,0,-37,0,
16357,FIGO SUC MULTIVITAMINE 0.3L,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,-1,0,-2,0,
16463,SPRITE 0.5L,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
16606,DOI CAI FRUMOSI VODCA 18% 500ML-PET,,,1,0,,4,0,0,,,0,0,,0,0,,0,0,,0,0,5,0,
16607,DOI CAI FRUMOSI BRANDY 18% 500ML-PET,,,0,0,,2,0,0,,,0,0,,0,0,,0,0,,0,0,2,0,
16612,VODCA V33 200ML LEMON,,,3,0,,0,0,0,,,7,0,,4,0,,0,0,,0,0,14,0,
16613,VODCA V33 500ML LEMON,,,0,0,,0,0,0,,,2,0,,0,0,,0,0,,1,0,3,0,
16677,MUSCATEL ALB DS 2L,,,0,0,,3,0,0,,,0,0,,0,0,,3,0,,0,0,6,0,
16992,BERE BERGENBIER 1L,,,0,0,,-1,0,-1,,,0,0,,-2,0,,0,0,,0,0,-4,0,
16996,BERE ALBACHER 0.66L ST,,,-4,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,-4,0,
17196,STALINSKAYA 500ML,,,1,0,,0,0,0,,,0,0,,0,0,,0,1,,1,0,2,1,
17267,BERE CIUC 0.33L ST,,,0,0,,0,0,0,,,0,4,,0,0,,0,0,,0,0,0,4,
17268,BERE HEINEKEN 0.33L ST,,,8,0,,0,0,0,,,0,0,,0,0,,0,0,,-4,0,4,0,
17273,RIENI TARIE DE BIHOR 500ML PERE,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
17383,BERE URSUS 0.33 ST,,,-1,0,,-3,0,-1,,,0,0,,2,0,,-1,0,,0,0,-4,0,
17542,COCA COLA 330ML ZERO DOZA,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
17546,IZVORUL ASCUNS APA 2.5L PLATA,,,0,0,,0,0,3,,,0,0,,0,0,,0,0,,0,0,3,0,
17597,BERE NEUMARKT 0.66L,,,0,0,,0,0,0,,,0,0,,0,0,,-1,0,,0,0,-1,0,
17974,PEPSI COLA 330ML TWIST LEMON DOZA,,,0,0,,0,0,0,,,0,0,,-1,0,,0,0,,-3,0,-4,0,
18004,COCA COLA 750ML,,,0,0,,0,0,3,,,0,0,,0,0,,0,0,,0,0,3,0,
18012,TYMBARK 250ML MERE ZMEURA MENTA,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,-2,0,-3,0,
18046,ALEXANDRION 7* 700ML-,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
18047,ALEXANDRION 5*700ML,,,0,0,,0,0,0,,,1,0,,0,0,,-1,0,,0,0,0,0,
18054,BERE URSUS 0.5L DOZA FARA ALCOOL,,,0,0,,0,0,0,,,-8,0,,0,0,,0,0,,-1,0,-9,0,
18074,XIXO ICE TEA LAMAIE 250ML,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
18107,BURN ENERGY DRINK ORIGINAL 250ML,,,0,0,,3,0,0,,,0,0,,0,0,,0,0,,0,0,3,0,
18136,SANTAL 1L NECTAR PIERSICI,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
18139,BERE URSUS 0.5L DOZA,,,0,0,,0,0,0,,,-2,0,,0,0,,0,0,,0,0,-2,0,
18207,PRIGAT 500ML PORTOCALE,,,0,0,,-3,0,0,,,0,0,,0,0,,0,0,,0,0,-3,0,
18267,STALINSKAYA 200ML,,,0,0,,2,0,0,,,0,0,,0,0,,1,0,,0,0,3,0,
18287,PEPSI COLA 330ML GRATIS,,,20,0,,18,0,-180,,,11,0,,20,0,,20,0,,14,0,-77,0,
18289,CHIVAS REGAL 12ANI STICLA 700ML,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
18313,GIUSTO NATURA 2L ANANAS,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
18317,AQUA CARPATICA APA 5L PLATA,,,4,7,,21,4,434,,,8,5,,2,4,,3,5,,10,3,482,28,
18369,VIN CHATEAU COTNARI SELECTIE 0.75L ALB SEC,,,1,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
18377,BERE STAROPRAMEN 500ML DOZA,,,0,0,,0,0,-15,,,1,0,,0,0,,1,0,,0,0,-13,0,
18380,SANTAL 1L NECTAR PORTOCALE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
18392,IRIS (COTNARI) GRASA DEMISEC 750ML,,,0,0,,0,0,0,,,1,0,,0,0,,0,0,,0,0,1,0,
18395,BERE BECK S 330ML ST,,,0,0,,0,0,-1,,,4,0,,0,0,,0,0,,0,0,3,0,
18396,BERE STELLA ARTOIS 330ML ST,,,0,0,,-1,0,0,,,4,0,,0,0,,0,0,,0,0,3,0,
